0.66501	0.894682
0.67001	0.0543222
0.67501	0.0857539
0.68001	0.152167
0.68501	0.176788
0.69001	0.184711
0.69501	0.188417
0.70001	0.177794
0.70501	0.165762
0.71001	0.170533
0.71501	0.162064
0.72001	0.149154
0.72501	0.128885
0.73001	0.0927786
0.73501	0.0215089
0.74001	0.62408
0.74501	0.646422
0.75001	0.510074
0.75501	0.00842697
0.76001	0.255363
0.76501	0.275388
0.77001	0.283323
0.77501	0.292563
0.78001	0.393849
0.78501	0.288128
0.79001	0.300439
0.79501	0.308793
0.80001	0.313079
0.80501	0.304235
0.81001	0.823332
0.81501	0.284714
0.82001	0.0254134
0.82501	0.99298
0.83001	0.861792
0.83501	0.862725
0.84001	0.939605
0.84501	0.832802
0.85001	0.158968
0.85501	0.943683
0.86001	0.0374626
0.86501	0.998288
0.87001	0.999964
0.87501	0.995745
0.88001	0.978597
0.88501	0.944449
0.89001	0.928627
0.89501	0.855373
0.90001	0.811452
0.90501	0.694103
0.91001	0.643847
0.91501	0.520525
0.92001	0.991778
0.92501	0.268489
0.93001	0.234221
0.93501	0.0510631
0.94001	0.904122
0.94501	0.540565
0.95001	0.368214
0.95501	0.29087
0.96001	0.204541
0.96501	0.0254379
0.97001	0.1112
0.97501	0.807148
0.98001	0.48472
0.98501	0.419141
0.99001	0.343908
0.99501	0.523581
1.00001	0.247816
1.00501	0.223277
1.01001	0.18693
1.01501	0.183608
1.02001	0.308499
1.02501	0.498987
1.03001	0.432272
1.03501	0.385897
1.04001	0.365056
1.04501	0.31665
1.05001	0.310053
1.05501	0.307511
1.06001	0.39827
1.06501	0.38222
1.07001	0.467001
1.07501	0.525316
1.08001	0.501466
1.08501	0.549982
1.09001	0.573286
1.09501	0.600616
1.10001	0.551782
1.10501	0.467992
1.11001	0.533003
1.11501	0.632691
1.12001	0.645548
1.12501	0.697646
1.13001	0.736269
1.13501	0.766493
1.14001	0.909775
1.14501	0.966152
1.15001	0.979325
1.15501	0.982566
1.16001	0.926942
1.16501	0.73664
1.17001	0.861368
1.17501	0.837198
1.18001	0.817345
1.18501	0.791005
1.19001	0.628484
1.19501	0.600942
1.20001	0.474001
1.20501	0.457926
1.21001	0.455569
1.21501	0.58179
1.22001	0.544188
1.22501	0.456541
1.23001	0.385049
1.23501	0.453281
1.24001	0.384458
1.24501	0.343037
1.25001	0.253379
1.25501	0.282995
1.26001	0.387078
1.26501	0.316712
1.27001	0.28792
1.27501	0.265105
1.28001	0.256532
1.28501	0.326134
1.29001	0.392289
1.29501	0.399829
1.30001	0.340869
1.30501	0.248821
1.31001	0.234086
1.31501	0.4061
1.32001	0.496103
1.32501	0.314712
1.33001	0.36215
1.33501	0.259595
1.34001	0.307626
1.34501	0.284792
1.35001	0.395727
1.35501	0.465429
1.36001	0.394156
1.36501	0.476102
1.37001	0.541249
1.37501	0.390247
1.38001	0.652272
1.38501	0.450963
1.39001	0.602536
1.39501	0.685297
1.40001	0.631966
1.40501	0.819427
1.41001	0.643816
1.41501	0.739666
1.42001	0.826599
1.42501	0.928237
1.43001	0.9125
1.43501	0.965612
1.44001	0.971955
1.44501	0.925699
1.45001	0.78782
1.45501	0.872493
1.46001	0.800668
1.46501	0.689388
1.47001	0.656691
1.47501	0.73396
1.48001	0.650316
1.48501	0.54303
1.49001	0.535641
1.49501	0.511614
1.50001	0.464755
1.50501	0.436358
1.51001	0.462137
1.51501	0.489018
1.52001	0.432526
1.52501	0.378863
1.53001	0.315863
1.53501	0.298204
1.54001	0.304852
1.54501	0.417473
1.55001	0.367235
1.55501	0.430607
1.56001	0.40832
1.56501	0.35458
1.57001	0.419289
1.57501	0.361922
1.58001	0.331966
1.58501	0.363699
1.59001	0.395735
1.59501	0.34113
1.60001	0.421297
1.60501	0.385635
1.61001	0.422187
1.61501	0.308059
1.62001	0.317738
1.62501	0.3652
1.63001	0.437737
1.63501	0.476773
1.64001	0.306423
1.64501	0.483526
1.65001	0.518696
1.65501	0.511401
1.66001	0.542873
1.66501	0.450394
1.67001	0.588549
1.67501	0.662148
1.68001	0.660452
1.68501	0.716144
1.69001	0.803962
1.69501	0.685222
1.70001	0.779197
1.70501	0.87993
1.71001	0.936778
1.71501	0.829351
1.72001	0.980872
1.72501	0.868132
1.73001	0.876083
1.73501	0.798595
1.74001	0.781499
1.74501	0.862684
1.75001	0.817284
1.75501	0.663277
1.76001	0.697033
1.76501	0.685619
1.77001	0.635882
1.77501	0.51776
1.78001	0.45712
1.78501	0.433567
1.79001	0.487102
1.79501	0.50742
1.80001	0.419394
1.80501	0.335136
1.81001	0.433278
1.81501	0.383273
1.82001	0.350082
1.82501	0.357422
1.83001	0.404387
1.83501	0.261736
1.84001	0.311582
1.84501	0.255777
1.85001	0.245527
1.85501	0.275639
1.86001	0.261022
1.86501	0.248074
1.87001	0.26189
1.87501	0.235882
1.88001	0.247978
1.88501	0.278188
1.89001	0.3096
1.89501	0.290211
1.90001	0.331011
1.90501	0.270262
1.91001	0.432624
1.91501	0.40902
1.92001	0.369124
1.92501	0.431715
1.93001	0.429105
1.93501	0.479553
1.94001	0.552392
1.94501	0.472144
1.95001	0.441592
1.95501	0.596586
1.96001	0.518428
1.96501	0.67163
1.97001	0.672015
1.97501	0.80081
1.98001	0.677797
1.98501	0.743429
1.99001	0.876156
1.99501	0.959757
2.00001	0.84193
